Polygon_ID,acq_date,frp,Neighbour
971209,2016-08-08,3.3,971210
971209,2016-08-07,12.05,971210
971211,2016-08-08,31.35,971210
971211,2016-08-07,9.7,971210
971211,2016-08-09,2.1,971210
970974,2016-08-07,9.7,971210
970974,2016-08-08,64.3,971210
971450,2016-08-07,4.0,971210
970972,2016-08-07,6.85,971210
971188,2016-07-28,6.3,971429
971670,2016-07-28,7.9,971429
971189,2016-07-29,5.6,971429
971189,2016-07-28,22.049999999999997,971429
971430,2016-07-28,22.2,971429
971190,2016-07-29,8.0,971429
971671,2016-07-28,22.4,971429
971428,2016-07-27,26.9,971429
971428,2016-07-28,15.149999999999999,971429
971672,2016-07-28,4.0,971429
971221,2016-08-12,2.8,971461
971462,2016-08-12,4.3,971461
971220,2016-08-14,5.1,971461
971220,2016-08-13,7.4,971461
971220,2016-08-12,3.6,971461
971460,2016-08-12,3.7,971461
971460,2016-08-13,2.6,971461
971222,2016-08-12,3.6,971461
971702,2016-08-12,12.775000000000002,971461
971702,2016-08-14,1.7,971461
971703,2016-08-13,2.6,971461
971703,2016-08-12,3.6,971461
971704,2016-08-12,2.0,971461
972990,2016-08-09,9.4,972989
972990,2016-08-10,1.2,972989
973268,2016-08-09,7.0,972989
973268,2016-08-10,2.1,972989
972715,2016-08-09,24.6,972989
972715,2016-08-10,1.2,972989
973266,2016-08-09,7.0,972989
973266,2016-08-08,43.2,972989
972713,2016-08-08,17.6,972989
973267,2016-08-10,1.2,972989
972714,2016-08-10,1.45,972989
972714,2016-08-09,19.05,972989
972988,2016-08-08,26.8,972989
972988,2016-08-09,13.0,972989
972988,2016-08-10,1.2,972989
974996,2016-09-03,3.7,974711
975783,2016-08-04,2.6,975784
975783,2016-08-03,8.233333333333333,975784
976071,2016-08-02,3.4,975784
976071,2016-08-03,33.4,975784
975498,2016-08-04,20.2,975784
975497,2016-08-03,25.1,975784
975497,2016-08-04,9.6,975784
976070,2016-08-02,3.8,975784
975827,2016-08-19,47.2,975828
975827,2016-08-17,94.94999999999999,975828
975827,2016-08-20,4.9,975828
975542,2016-08-23,9.3,975828
975542,2016-08-20,4.9,975828
975541,2016-08-17,132.1,975828
975541,2016-08-20,4.9,975828
975543,2016-08-17,34.0,975828
975543,2016-08-20,1.4,975828
975829,2016-08-23,12.7,975828
975829,2016-08-20,3.6,975828
976114,2016-08-19,47.2,975828
976114,2016-08-17,57.8,975828
976114,2016-08-20,1.4,975828
976115,2016-08-17,26.9,975828
976115,2016-08-20,1.7,975828
976116,2016-08-21,8.2,975828
976116,2016-08-22,9.2,975828
975827,2016-08-17,94.94999999999999,976115
975827,2016-08-20,4.9,976115
975827,2016-08-19,47.2,976115
976403,2016-08-21,11.2,976115
976405,2016-08-22,9.2,976115
976405,2016-08-21,100.1,976115
975829,2016-08-23,12.7,976115
975829,2016-08-20,3.6,976115
976114,2016-08-19,47.2,976115
976114,2016-08-17,57.8,976115
976114,2016-08-20,1.4,976115
976116,2016-08-21,8.2,976115
976116,2016-08-22,9.2,976115
976404,2016-08-21,53.95,976115
975828,2016-08-20,4.25,976115
975828,2016-08-19,20.8,976115
976011,2013-10-14,53.3,976299
976590,2013-10-14,53.3,976299
976078,2016-08-07,1.9,976367
976078,2016-08-02,6.5,976367
976078,2016-08-01,4.0,976367
976078,2016-08-03,1.8,976367
976368,2016-08-03,1.8,976367
976368,2016-08-01,6.1,976367
976368,2016-08-02,2.2,976367
976079,2016-08-02,1.7,976367
976079,2016-07-31,2.2,976367
976658,2016-08-02,3.7,976367
976657,2016-08-07,15.55,976367
976657,2016-08-03,9.8,976367
976657,2016-08-02,2.2,976367
976303,2013-10-16,1.4,976592
976593,2013-10-14,43.7,976592
976593,2013-10-15,6.4,976592
976591,2013-10-14,45.8,976592
976362,2016-08-02,7.8,976651
976652,2016-08-04,2.0,976651
976652,2016-08-03,6.5,976651
976946,2016-08-03,7.7,976651
976361,2016-08-03,5.45,976651
976361,2016-08-02,7.9,976651
976945,2016-08-03,12.65,976651
976945,2016-08-04,2.1,976651
977281,2016-08-25,1.1,977280
977281,2016-08-24,33.2,977280
977281,2016-08-26,0.5,977280
977590,2016-08-22,10.7,977280
977279,2016-08-18,4.0,977280
977279,2016-08-20,9.8,977280
977279,2016-08-21,7.8,977280
976976,2016-08-25,12.25,977280
976977,2016-08-26,2.9,977280
976977,2016-08-24,32.8,977280
976977,2016-08-25,23.3,977280
977589,2016-08-20,5.1,977280
977591,2016-08-23,4.8,977280
977591,2016-08-22,10.7,977280
978240,2016-08-26,1.7,978561
978246,2016-09-07,3.9,978568
978246,2016-09-08,9.2,978568
978246,2016-09-09,1.3,978568
978891,2016-09-08,8.0,978568
978245,2016-09-08,5.6,978568
978245,2016-09-07,3.9,978568
978247,2016-09-09,1.2,978568
978841,2016-08-07,11.8,979166
978841,2016-08-08,7.1,979166
978841,2016-08-04,10.0,979166
978841,2016-08-03,12.8,979166
978840,2016-08-02,5.6,979166
978840,2016-08-07,11.8,979166
978840,2016-08-03,34.150000000000006,979166
979167,2016-08-02,12.75,979166
979167,2016-08-01,30.8,979166
979167,2016-08-03,3.9,979166
979494,2016-08-03,12.4,979166
979494,2016-08-01,19.45,979166
979494,2016-08-02,12.75,979166
978850,2016-08-03,11.0,979176
978850,2016-08-04,6.300000000000001,979176
978850,2016-08-06,5.2,979176
978851,2016-08-06,8.0,979176
978851,2016-08-04,0.8,979176
978851,2016-08-07,21.266666666666666,979176
979504,2016-08-08,1.4,979176
979504,2016-08-07,1.4,979176
979177,2016-08-07,51.75,979176
979177,2016-08-06,6.7,979176
979503,2016-08-06,11.0,979176
979503,2016-08-07,25.3,979176
980161,2016-08-07,2.5,979831
979502,2016-08-06,2.5,979831
979502,2016-08-04,7.3,979831
979502,2016-08-07,1.5,979831
979501,2016-08-05,4.9,979831
979501,2016-08-04,12.8,979831
979830,2016-08-04,12.8,979831
979754,2017-10-05,15.5,980083
981168,2016-09-18,43.1,981503
981168,2016-09-19,3.4,981503
981839,2016-09-18,13.25,981503
981839,2016-09-17,82.2,981503
981170,2016-09-20,1.3,981503
981502,2016-09-18,12.833333333333334,981503
981841,2016-09-18,20.3,981503
981504,2016-09-18,4.8,981503
981169,2016-09-19,13.2,981503
981169,2016-09-20,1.3,981503
981840,2016-09-18,6.0,981503
983569,2016-09-17,16.4,983570
983569,2016-09-16,47.2,983570
983569,2016-09-18,0.6,983570
983920,2016-09-16,41.1,983570
983921,2016-09-17,7.95,983570
983921,2016-09-16,41.1,983570
983221,2016-09-18,1.0,983570
983221,2016-09-17,1.6,983570
983223,2016-09-18,1.0,983570
983571,2016-09-17,14.9,983570
985809,2016-09-11,29.9,986200
986201,2016-09-11,10.5,986200
986595,2016-09-11,5.5,986200
986594,2016-09-12,0.9,986200
987330,2015-09-20,1.2,987331
986931,2015-09-20,1.2,987331
987362,2016-09-20,18.1,987363
987763,2016-09-20,42.4,987363
987763,2016-09-19,50.1,987363
990190,2016-09-19,17.5,990191
991814,2016-09-19,68.0,991407
991406,2016-09-19,68.0,991407
991000,2016-09-19,81.9,991407
991001,2016-09-19,27.5,991407
991813,2016-09-19,13.2,991407
990999,2016-09-20,1.4,991407
990999,2016-09-19,48.150000000000006,991407
991815,2016-09-19,32.6,991407
991815,2016-09-20,6.5,991407
991823,2015-12-01,3.3,992231
995095,2016-09-18,52.95,995094
995093,2016-09-18,25.3,995094
999366,2018-06-19,11.5,998946
999366,2012-06-13,5.1,998946
998527,2012-06-13,8.6,998946
999365,2012-06-13,8.6,998946
998526,2018-05-18,4.0,998946
998528,2012-06-12,13.2,998946
1002052,2012-11-07,1.0,1001632
1001740,2016-03-04,1.95,1002159
1002578,2013-01-28,8.7,1002159
1003153,2012-06-19,27.4,1002734
1002735,2012-06-15,12.7,1002734
1002314,2012-06-15,12.7,1002734
1002316,2012-06-15,12.7,1002734
1003153,2012-06-19,27.4,1003573
1003991,2015-06-26,15.4,1003573
1003572,2015-06-26,5.4,1003573
1003572,2012-06-19,27.4,1003573
1004395,2014-06-21,2.4,1004396
1003977,2016-06-05,1.3,1004396
1003977,2014-06-20,1.5,1004396
1003976,2016-06-04,14.8,1004396
1004397,2014-06-20,1.9,1004396
1004397,2014-06-21,1.1,1004396
1004814,2014-06-20,31.100000000000005,1004396
1004814,2014-06-21,1.5,1004396
1004814,2016-06-04,12.2,1004396
1003978,2014-06-20,86.2,1004396
1004816,2014-06-20,31.16666666666667,1004396
1004828,2012-06-06,8.0,1004410
1004829,2012-06-19,39.1,1004410
1004830,2012-06-06,17.8,1004410
1004409,2015-06-26,12.4,1004410
1003991,2015-06-26,15.4,1004410
1004411,2015-06-26,15.4,1004410
1004411,2012-06-19,39.1,1004410
1004846,2017-11-01,0.9,1004428
1005660,2014-09-24,23.8,1006079
1005660,2012-06-14,13.4,1006079
1005661,2012-06-14,5.9,1006079
1006497,2014-06-20,1.15,1006079
1005659,2014-09-25,0.8,1006079
1005659,2012-06-15,1.1,1006079
1005659,2014-09-24,31.4,1006079
1005659,2012-06-14,22.0,1006079
1006078,2014-09-24,31.4,1006079
1006078,2012-06-14,27.1,1006079
1006078,2014-06-20,0.8,1006079
1006974,2016-08-29,122.3,1006555
1006135,2016-08-29,1.4,1006555
1006137,2016-08-29,105.1,1006555
1006975,2016-08-29,58.9,1006555
1006973,2016-08-29,3.7,1006555
1006556,2016-08-29,39.3,1006555
1006136,2016-08-29,46.9,1006555
1006554,2016-08-29,6.2,1006555
1007316,2013-08-22,24.0,1007736
1007317,2013-08-22,24.0,1007736
1007743,2014-03-29,4.6,1007742
1008383,2014-03-19,47.5,1008382
1009053,2012-02-16,3.5,1008634
1009091,2016-08-22,4.7,1009510
1009929,2016-08-22,106.1,1009510
1010281,2012-08-11,14.3,1009863
1009445,2015-06-23,7.6,1009863
1009444,2015-06-23,8.3,1009863
1010653,2012-06-26,23.566666666666666,1010235
1011265,2014-02-19,3.9,1010847
1011999,2016-08-26,4.4,1011579
1011580,2016-08-26,27.1,1011579
1011998,2016-08-27,0.8,1011579
1011161,2016-08-26,14.9,1011579
1012788,2015-06-14,6.5,1012789
1013207,2015-06-15,4.9,1012789
1013217,2017-06-08,18.3,1012798
1013217,2012-05-14,12.2,1012798
1012443,2016-08-21,2.3,1012862
1013281,2016-08-21,1.2,1012862
1013282,2016-08-20,11.7,1012862
1012444,2016-08-20,111.0,1012862
1012861,2016-08-21,1.2,1012862
1013715,2016-08-19,8.0,1013295
1012876,2016-08-19,13.9,1013295
1013714,2016-08-19,4.6,1013295
1014241,2015-10-13,33.0,1013822
1014895,2018-05-17,4.5,1014475
1014894,2018-05-17,13.1,1014475
1014476,2018-05-17,4.5,1014475
1015089,2018-10-25,0.6,1014670
1015089,2018-10-23,4.1,1014670
1015089,2018-10-24,1.95,1014670
1014669,2018-10-24,2.5,1014670
1015088,2018-10-24,3.3,1014670
1015501,2015-10-13,16.3,1015081
1015500,2015-10-13,21.6,1015081
1015278,2015-03-04,1.0,1015696
1015799,2016-08-20,0.4,1015798
1015799,2016-08-19,39.3,1015798
1016218,2016-08-19,2.3,1015798
1016218,2016-08-20,0.4,1015798
1016217,2016-08-20,0.4,1015798
1015380,2016-08-19,1.8,1015798
1015380,2016-08-20,28.9,1015798
1015797,2016-08-21,1.4,1015798
1016910,2016-02-25,5.4,1016491
1017069,2016-08-18,14.7,1016650
1017069,2016-08-17,3.6,1016650
1017068,2016-08-18,4.1,1016650
1017068,2016-08-17,3.7,1016650
1016231,2016-08-18,43.6,1016650
1016649,2016-08-18,14.7,1016650
1017876,2016-08-22,2.7,1017456
1017469,2016-08-21,1.0,1017888
1017887,2016-08-22,15.7,1017888
1017887,2016-08-21,3.4,1017888
1018307,2016-08-21,3.4,1017888
1018306,2016-08-22,22.25,1017888
1018306,2016-08-23,5.2,1017888
1017470,2016-08-21,1.0,1017888
1017889,2016-08-21,1.0,1017888
1018308,2016-08-22,43.0,1017888
1018741,2016-08-15,1.0,1018321
1017903,2016-08-16,8.2,1018321
1018322,2016-08-16,8.2,1018321
1018322,2016-08-15,1.0,1018321
1018323,2016-08-16,11.8,1018743
1019162,2016-08-15,0.7,1018743
1019162,2016-08-14,38.6,1018743
1019162,2016-08-16,3.5,1018743
1019161,2016-08-14,86.2,1018743
1018742,2016-08-16,15.4,1018743
1018742,2016-08-15,0.7,1018743
1018863,2013-10-27,15.2,1019281
1019701,2013-10-27,13.3,1019281
1019701,2013-09-24,3.7,1019281
1019700,2013-10-27,13.3,1019281
1018862,2013-10-27,15.2,1019281
1019282,2013-10-27,15.2,1019281
1019564,2016-08-23,5.5,1019984
1019985,2016-08-23,3.75,1019984
1020403,2016-08-23,2.7,1019984
1019566,2016-08-23,2.7,1019984
1019983,2016-08-23,2.7,1019984
1019565,2016-08-23,4.8,1019984
1021668,2016-08-15,1.5,1021249
1021668,2016-08-14,47.9,1021249
1020829,2016-08-14,143.9,1021249
1021248,2016-08-14,47.9,1021249
1021248,2016-08-15,1.5,1021249
1021667,2016-08-14,47.9,1021249
1021667,2016-08-15,1.5,1021249
1020830,2016-08-15,0.8,1021249
1020830,2016-08-14,143.9,1021249
1022130,2018-12-07,2.9,1021710
1022909,2016-08-23,1.3,1022489
1022908,2016-08-23,0.9,1022489
1022071,2016-08-23,1.15,1022489
1022069,2016-08-23,0.9,1022489
1022488,2016-08-23,0.9,1022489
1027064,2013-04-17,1.4,1026644
1033717,2018-01-20,3.9,1033298
1033718,2018-01-20,1.9,1033298
1034591,2014-04-05,6.4,1034173
1037507,2017-02-01,7.8,1037087
1038333,2014-02-24,4.4,1037914
1037820,2017-05-22,0.9,1038240
1039632,2014-02-10,12.8,1039213
1039633,2014-02-10,12.8,1039213
1040090,2012-05-29,15.9,1039670
1039632,2014-02-10,12.8,1040051
1039633,2014-02-10,12.8,1040051
1040090,2012-05-29,15.9,1040508
1040928,2012-05-29,15.9,1040508
1040930,2015-05-20,24.6,1040512
1040094,2012-05-29,9.4,1040512
1040092,2012-05-29,5.9,1040512
1045127,2018-08-04,167.7,1045546
1049335,2016-02-12,6.0,1049754
1057990,2016-06-17,12.2,1057571
1057989,2016-06-17,12.2,1057571
1076210,2015-10-17,5.6,1076629
1076210,2017-10-06,2.4,1076629
1076210,2016-10-19,2.2,1076629
1076529,2018-04-26,1.9,1076949
1079792,2017-06-24,5.2,1079372
1079827,2016-08-09,1.8,1079408
1079407,2016-08-09,16.75,1079408
1079409,2016-08-09,17.6,1079408
1079828,2016-08-09,19.0,1079408
1080451,2018-01-19,7.45,1080032
1081501,2016-08-10,24.6,1081919
1081920,2016-08-10,1.3,1081919
1082339,2016-08-10,6.3,1081919
1081500,2016-08-10,13.4,1081919
1082340,2016-08-10,16.9,1081921
1081501,2016-08-10,24.6,1081921
1081920,2016-08-10,1.3,1081921
1081922,2016-08-10,48.4,1081921
1082341,2016-08-10,48.4,1081921
1081502,2016-08-10,24.6,1081921
1082339,2016-08-10,6.3,1081921
1086123,2016-07-02,1.9,1085703
1087979,2018-10-21,1.1,1087980
1088245,2017-07-14,49.5,1088246
1087827,2017-07-14,8.0,1088246
1087828,2017-07-14,61.45,1088246
1088666,2017-07-15,3.8,1088246
1088247,2017-07-15,4.9,1088246
1089314,2015-11-09,4.6,1088895
1090835,2018-10-09,5.2,1090417
1090836,2018-10-09,4.4,1090417
1090774,2017-07-16,1.9,1091193
1090774,2017-07-14,68.3,1091193
1091613,2017-07-14,38.8,1091193
1090775,2017-07-14,92.5,1091193
1091192,2017-07-16,1.9,1091193
1091194,2017-07-14,65.0,1091193
1091611,2017-07-14,11.5,1091193
1091809,2018-03-15,1.5,1091808
1092227,2016-05-10,1.8,1091808
1092227,2018-06-18,9.4,1091808
1092829,2017-05-18,131.8,1093248
1092828,2017-05-18,29.1,1093248
442267,2017-05-18,29.1,1093248
1093249,2017-05-18,131.8,1093248
1092866,2017-07-13,5.1,1093285
442305,2017-07-13,2.0,1093285
1093284,2017-07-13,5.1,1093285
1092865,2017-07-13,5.1,1093285
1094920,2015-10-14,1.0,1094667
1094500,2017-03-11,0.8,1094754
1094500,2017-03-09,1.4,1094754
1097058,2016-12-14,1.9,1097312
1097058,2016-12-13,22.4,1097312
2492595,2016-12-14,0.7,1097312
1097059,2016-12-10,16.3,1097312
1097059,2016-12-13,13.6,1097312
1097059,2016-12-14,1.9,1097312
1097313,2016-12-13,26.8,1097312
1097313,2016-12-10,14.15,1097312
2492596,2016-12-14,2.7,1097312
1107102,2015-08-02,2.1,1107101
1107479,2015-08-01,3.8,1107101
1108594,2015-08-21,7.3,1108217
1108593,2015-08-21,6.3,1108217
1107839,2015-08-21,4.3,1108217
1108216,2015-08-21,4.4,1108217
1108595,2015-08-21,5.9,1108217
1110461,2015-08-03,1.1,1110460
1110461,2015-08-08,1.4,1110460
1110084,2015-08-05,1.1,1110460
1110084,2015-08-02,13.3,1110460
1110084,2015-08-04,0.5,1110460
1110084,2015-08-03,1.5,1110460
1110838,2015-08-11,7.4,1110460
1110838,2015-08-06,0.9,1110460
1110083,2015-08-02,9.15,1110460
1110083,2015-08-11,0.4,1110460
1110083,2015-08-03,10.5,1110460
1110837,2015-08-17,1.8,1110460
1110853,2015-08-19,8.2,1110477
1110853,2015-08-25,1.5499999999999998,1110477
1110853,2015-08-23,3.1,1110477
1110853,2015-08-24,6.9,1110477
1110099,2015-08-19,7.1,1110477
1110099,2015-08-23,1.5,1110477
1110099,2015-08-22,2.3,1110477
1110100,2015-08-22,17.0,1110477
1110100,2015-08-23,1.5,1110477
1110854,2015-08-24,7.0,1110477
1110855,2015-08-24,7.0,1110477
1110855,2015-08-23,9.65,1110477
1110101,2015-08-23,5.0,1110477
1110476,2015-08-23,4.05,1110477
1110476,2015-08-24,8.5,1110477
1110478,2015-08-24,1.7,1110477
1110478,2015-08-22,13.1,1110477
1110478,2015-08-23,8.7,1110477
1110482,2015-08-24,56.45,1110481
1110857,2015-08-24,18.35,1110481
1110857,2015-08-23,6.5,1110481
1110480,2015-08-23,9.95,1110481
1110103,2015-08-23,3.9,1110481
1110103,2015-08-24,1.9,1110481
1110103,2015-08-22,5.6,1110481
1110104,2015-08-22,6.45,1110481
1110104,2015-08-23,58.43333333333334,1110481
1110104,2015-08-24,8.0,1110481
1110105,2015-08-24,107.65,1110481
1110858,2015-08-25,1.5499999999999998,1110481
1110858,2015-08-24,249.6,1110481
1110859,2015-08-26,4.1,1110481
1110859,2015-08-24,26.5,1110481
1111597,2015-08-18,4.5,1111598
1111597,2015-08-19,1.5,1111598
1111220,2015-08-18,4.5,1111598
1111220,2015-08-19,2.0,1111598
1111975,2015-08-19,1.5,1111598
1111974,2015-08-19,1.8,1111598
1111974,2015-08-18,37.9,1111598
1111221,2015-08-19,2.9,1111598
1111221,2015-08-18,72.3,1111598
1114387,2018-10-15,6.45,1114009
1114387,2018-10-18,0.8,1114009
1115152,2013-05-03,1.2,1114774
1115367,2015-08-02,1.3,1114990
1114991,2015-08-25,0.6,1114990
1115368,2015-08-02,0.9,1114990
1116411,2015-08-05,1.9,1116410
1116411,2015-08-01,26.25,1116410
1116411,2015-08-02,5.1,1116410
1116034,2015-08-01,12.4,1116410
1116034,2015-08-05,1.0,1116410
1116409,2015-08-02,5.7,1116410
1116409,2015-08-01,15.549999999999999,1116410
1116786,2015-08-01,2.7,1116410
1116786,2015-08-02,5.5,1116410
1116788,2015-08-01,40.7,1116410
1116788,2015-08-02,5.0,1116410
1116033,2015-08-01,31.5,1116410
1116787,2015-08-01,2.7,1116410
1116787,2015-08-02,5.3,1116410
1116032,2015-08-01,35.7,1116410
1116802,2015-08-06,4.0,1116803
1116427,2015-08-04,2.7,1116803
1116427,2015-08-05,65.55,1116803
1116425,2015-08-06,1.7,1116803
1116425,2015-08-05,25.016666666666666,1116803
1117181,2015-08-03,9.6,1116803
1117181,2015-08-01,4.8,1116803
1117181,2015-08-02,3.6,1116803
1117179,2015-08-05,0.8,1116803
1117179,2015-08-08,1.8,1116803
1117179,2015-08-06,6.55,1116803
1117180,2015-08-03,1.9,1116803
1117180,2015-08-08,1.6,1116803
1117180,2015-08-01,6.2,1116803
1116804,2015-08-02,2.1,1116803
1116804,2015-08-05,72.6,1116803
1116804,2015-08-03,16.3,1116803
1116426,2015-08-04,4.3,1116803
1116426,2015-08-03,20.0,1116803
1117573,2015-08-18,7.45,1117572
1117196,2015-08-19,2.4,1117572
1117196,2015-08-18,5.6,1117572
1117194,2015-08-17,16.15,1117572
1117950,2015-08-13,0.8,1117572
1117950,2015-08-17,12.05,1117572
1117948,2015-08-09,8.1,1117572
1117948,2015-08-07,4.4,1117572
1117948,2015-08-08,0.7,1117572
1117195,2015-08-17,1.2,1117572
1117949,2015-08-17,23.0,1117572
1117949,2015-08-18,1.2,1117572
1118691,2015-08-01,2.2,1118313
1117935,2015-08-02,5.85,1118313
1117935,2015-08-01,13.6,1118313
1118690,2015-08-01,5.2,1118313
1118689,2015-08-02,2.5,1118313
1118689,2015-08-03,0.5,1118313
1118312,2015-08-02,1.7,1118313
1117936,2015-08-01,3.85,1118313
1119059,2015-08-09,4.0,1119060
1119059,2015-08-18,1.0,1119060
1118682,2015-08-18,1.0,1119060
1118682,2015-08-09,5.9,1119060
1118682,2015-08-12,3.0,1119060
1119061,2015-08-12,1.2,1119060
1119061,2015-08-10,2.2,1119060
1119061,2015-08-18,1.2999999999999998,1119060
1119061,2015-08-17,1.8,1119060
1119061,2015-08-13,1.8,1119060
1119061,2015-08-11,1.3,1119060
1118683,2015-08-12,7.15,1119060
1118683,2015-08-10,2.7,1119060
1118683,2015-08-11,1.3,1119060
1118683,2015-08-09,18.15,1119060
1118683,2015-08-13,3.6,1119060
1119437,2015-08-18,1.4,1119060
1119437,2015-08-17,1.7,1119060
1118684,2015-08-09,7.2,1119060
1118684,2015-08-12,1.0,1119060
1119438,2015-08-11,1.3,1119060
1119438,2015-08-09,2.4,1119060
1119907,2015-08-06,1.0,1119906
1119528,2015-08-06,0.9,1119906
1119528,2015-08-04,1.0,1119906
1119528,2015-08-03,11.1,1119906
1120282,2015-08-06,1.2,1119906
1119529,2015-08-03,6.8,1119906
1119529,2015-08-06,7.8,1119906
1119905,2015-08-05,2.8,1119906
1119942,2017-08-10,4.1,1120318
1120696,2017-08-10,94.0,1120318
1120695,2017-08-10,41.6,1120318
1120319,2017-08-10,1.5,1120318
1120956,2015-08-01,3.9,1120580
1120203,2015-07-31,6.55,1120580
1120204,2015-08-01,3.4,1120580
1120957,2015-08-01,6.0,1120580
1120957,2015-08-02,1.6,1120580
1120581,2015-07-31,10.0,1120580
1120581,2015-08-01,4.5,1120580
1120581,2015-08-02,1.6,1120580
1120579,2015-07-31,10.0,1120580
1120579,2015-08-01,4.5,1120580
1120202,2015-08-01,4.5,1120580
1121094,2017-08-13,18.5,1120716
1121094,2017-08-17,1.6,1120716
1120340,2017-08-17,15.3,1120716
1121700,2015-08-07,1.2,1121323
1120945,2015-08-04,2.5,1121323
1120945,2018-09-06,1.4,1121323
1120945,2015-08-03,1.9,1121323
1120945,2015-08-02,1.0,1121323
1121324,2015-08-07,2.9499999999999997,1121323
1121324,2015-08-06,1.3,1121323
1121699,2015-08-06,1.5,1121323
1120947,2015-08-07,1.8,1121323
1120947,2015-08-08,3.4,1121323
1121322,2015-08-08,0.7,1121323
1120946,2015-08-02,1.0,1121323
1120946,2015-07-31,1.3,1121323
1120946,2015-08-03,1.9,1121323
1120946,2015-08-05,1.4,1121323
1121701,2015-08-08,1.3,1121323
1121325,2015-08-08,3.4,1121702
1121325,2015-08-07,3.766666666666666,1121702
1122079,2015-08-08,1.3,1121702
1121324,2015-08-07,2.9499999999999997,1121702
1121324,2015-08-06,1.3,1121702
1122078,2015-08-09,0.8,1121702
1121703,2015-08-06,0.9,1121702
1121703,2015-08-07,1.5,1121702
1121326,2015-08-07,1.7,1121702
1121326,2015-08-06,0.9,1121702
1121701,2015-08-08,1.3,1121702
1122161,2015-08-03,2.9,1121785
1122161,2015-08-01,4.5,1121785
1122162,2015-08-03,5.85,1121785
1122163,2015-08-02,14.2,1121785
1122163,2015-08-03,4.0,1121785
1121784,2015-08-03,4.9,1121785
1121784,2015-08-02,2.6,1121785
1121784,2015-08-01,4.5,1121785
1121452,2017-08-09,0.9,1121830
1121831,2017-08-10,8.35,1121830
1121831,2017-08-11,2.4,1121830
1121829,2017-08-10,1.6,1121830
1122207,2017-08-10,17.3,1121830
1122207,2017-08-11,1.0,1121830
1121453,2017-08-10,3.0,1121830
1122206,2017-08-11,1.0,1121830
1121454,2017-08-11,1.4,1121830
1121454,2017-08-10,15.649999999999999,1121830
1122536,2015-08-01,5.6,1122158
1122536,2015-07-31,25.4,1122158
1121782,2015-08-01,2.3,1122158
1122159,2015-07-31,17.2,1122158
1122159,2015-08-01,2.3,1122158
1122157,2015-08-01,1.3,1122158
1122535,2015-08-01,1.3,1122158
1121780,2015-08-01,1.2,1122158
1121781,2015-08-01,1.9,1122158
1121831,2017-08-10,8.35,1122208
1121831,2017-08-11,2.4,1122208
1122586,2017-08-10,15.1,1122208
1121832,2017-08-11,5.7,1122208
1122207,2017-08-11,1.0,1122208
1122207,2017-08-10,17.3,1122208
1122584,2017-08-10,17.3,1122208
1122584,2017-08-11,1.0,1122208
1122071,2018-09-06,3.4,1122447
1122446,2018-09-08,3.45,1122447
1122448,2018-09-06,6.35,1122447
1122070,2018-09-06,4.5,1122447
1122069,2018-09-08,4.8,1122447
1122069,2018-09-06,6.0,1122447
1122989,2015-02-21,0.9,1123367
1123321,2015-11-11,7.0,1123699
1123698,2015-11-06,4.0,1123699
1123698,2015-11-05,4.4,1123699
1123698,2015-11-10,5.7,1123699
1123949,2015-08-16,9.9,1123948
1124326,2015-08-15,31.0,1123948
1124326,2015-08-16,2.5,1123948
1124325,2015-08-15,1.8,1123948
1123572,2015-08-15,4.8,1123948
1123572,2015-08-17,6.666666666666667,1123948
1123572,2015-08-16,4.4,1123948
1123874,2014-11-10,3.2,1124252
1124417,2015-08-03,1.9,1124794
1124417,2015-08-05,1.5,1124794
1124417,2015-08-06,1.5,1124794
1124417,2015-08-02,4.5,1124794
1125171,2015-08-13,3.05,1124794
1125171,2015-08-15,10.4,1124794
1125172,2015-08-03,0.6,1124794
1125172,2015-08-08,0.7,1124794
1125172,2015-08-02,1.9,1124794
1125172,2015-08-18,0.9,1124794
1124795,2015-08-03,2.55,1124794
1124795,2015-08-04,1.8,1124794
1124795,2015-08-02,4.9,1124794
1124795,2015-08-10,2.7,1124794
1124795,2015-08-01,2.1,1124794
1124418,2015-08-02,11.6,1124794
1124418,2015-08-01,11.5,1124794
1125168,2015-08-17,1.5,1125544
1125442,2015-08-05,7.1,1125819
1125442,2015-08-02,1.9,1125819
1125442,2015-08-01,4.5,1125819
1125441,2015-08-01,4.5,1125819
1126582,2015-08-10,0.8,1126205
1126582,2015-08-09,3.1333333333333333,1126205
1125827,2015-08-13,2.4,1126205
1126204,2015-08-08,2.0,1126205
1126204,2015-08-11,1.6,1126205
1126204,2015-08-12,3.15,1126205
1126206,2015-08-11,1.55,1126205
1126206,2015-08-12,1.2,1126205
1125828,2015-08-11,2.25,1126205
1125828,2015-08-12,8.149999999999999,1126205
1125828,2015-08-14,2.6,1126205
1125828,2015-08-13,2.4,1126205
1126581,2015-08-07,1.3,1126205
1126581,2015-08-08,1.45,1126205
1126595,2015-08-15,28.4,1126596
1126218,2015-08-15,23.240000000000002,1126596
1127229,2016-10-08,0.9,1126853
1129208,2015-08-02,5.5,1129209
1129586,2015-08-05,1.0,1129209
1129586,2015-08-03,2.3,1129209
1129210,2015-08-07,1.1,1129209
1129210,2015-08-06,4.7,1129209
1128833,2015-08-01,5.9,1129209
1128833,2015-08-02,1.4,1129209
1129587,2015-08-04,1.5,1129209
